url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,L
0,0,0,Arent a bunch of people supposed to divorce and set themselves on fire because of MarriageEquaility,0,Aren't a bunch of people supposed to divorce and set themselves on fire because of #MarriageEquaility???,n
0,-0.08,0.075,Married to da game never gettin a divorce,0.33,Married to da game never gettin a divorce!!!É????è?,n
0,-0.1,0.1, im curious if the samesex divorce rate will be similarnow that it will be a statistic in all 50 states,1,@thejohnnycastle i'm curious if the same-sex divorce rate will be similar...now that it will be a statistic in all 50 states,n
0,-0.63,0.625,Choosing to be mad about homosexuality and not tattoos divorce or premarital sex tells me outright you are just a bigot,1,Choosing to be mad about homosexuality and not tattoos  divorce  or pre-marital sex tells me outright you are just a bigot,n
0,0.32,0.316666667, lol just bitter and jaded about govt licensed marriage My divorce suckedI dont see it as any of my biz what ppl do,0.73,"@nmoline747 lol just bitter and jaded about govt licensed marriage. My divorce sucked.
;)
I don't see it as any of my biz what ppl do.",n
0,0.42,0.416666667,Gay people can divorced too yay LoveWins,0.58,Gay people can divorced too  yay. #LoveWins,n
0,0.61,0.608333333,I wanna see that couple get divorced over the legalization of gay marriage LOL,0.64,I wanna see that couple get divorced over the legalization of gay marriage LOL,n
0,0,0, mark my words theyre getting a divorce Ive said this since season 2,0,@zarriallplease mark my words they're getting a divorce I've said this since season 2,n
0,-0.2,0.2,sorry i see no sign of god flipping out on divorced couples so why you so afraid hes gonna do something about america legalizing love,0.83,sorry  i see no sign of god flipping out on divorced couples. so why you so afraid he's gonna do something about america legalizing love?,n
0,0.42,0.416666667,i cant wait for gay divorce court shows and gay jerry springertype shows to start popping up with just the trashiest of people,0.58,i can't wait for gay divorce court shows and gay jerry springer-type shows to start popping up with just the trashiest of people,n
0,0,0,Divorce lawyers are the 2nd happiest group of people in the country today Sticky Steve,0,"""Divorce lawyers are the 2nd happiest group of people in the country today""
- Sticky Steve",n
0,0.23,0.225, A straight married couple said they were gonna get divorced if it got legalized And another dude said he was gonna set,0.33,@CAMarshmallow A straight married couple said they were gonna get divorced if it got legalized. And another dude said he was gonna set-,n
0,0.09,0.09375, Sir hats off to you for all big ever reality SAGA  entire country glue with politics and many will be divorced due to this,0.4,@LalitKModi Sir  hats off to you for all big ever reality SAGA ... entire country glue with politics and many will be divorced due to this,n
0,0.42,0.416666667,ashly its about much more than just being married its about child custody rights spousal benefit rights and much more,0.42,@br_ashly it's about much more than just being married  it's about child custody rights  spousal benefit rights and much more,n
0,0.23,0.225,The Bible says samesex couples shouldnt be married Well the Bible also says couples shouldnt divorce which 50 of straight couples do,0.33,The Bible says same-sex couples shouldn't be married? Well  the Bible also says couples shouldn't divorce  which 50% of straight couples do.,n
0,0.16,0.158333333,Christians are threatening to divorce its gay marriage is legalized nation wide  Lets hope those Christians didnt procreate already,0.49,Christians are threatening to divorce it's gay marriage is legalized nation wide.  Let's hope those Christians didn't procreate already.,n
0,0,0, I hope the Catholic Church will allow it in my lifetime big hell they wouldnt marry my husband and I cuz he was divorced,0.1,@LSUFan74 I hope the Catholic Church will allow it in my lifetime big hell they wouldn't marry my husband and I cuz he was divorced,n
0,0,0,Did yall know divorce is a sin too If you are divorced amp homophobic stfu,0,Did yall know divorce is a sin too?! If you are divorced &amp; homophobic stfu.,n
0,0.2,0.2,im waitin for all those straight couples to divorce,0.4,im waitin for all those straight couples to divorce,n
0,0.7,0.7,Its just called marriage now But either way you choose choose wisely because divorce is a pain in the ass LovesWins,0.9,It's just called marriage now. But either way you choose  choose wisely because divorce is a pain in the ass. #LovesWins,n
0,0,0,Divorce rates gonna go up,0,Divorce rates gonna go up,n
0,0.46,0.458333333,Sark Im looking forward to Gay Divorce Court most of all,0.54,@Mr_Sark I'm looking forward to Gay Divorce Court most of all.,n
0,0.54,0.542857143,If you are in Law School right now Become a Divorce Attorney specifically for LGBT community Youll corner the market amp make millions lol,0.62,If you are in Law School right now. Become a Divorce Attorney specifically for LGBT community. Yo'll corner the market &amp; make millions. lol,n
0,0.15,0.15, NexXx blu  what you gunna make fun of next my parents being divorced lmfao gtf,0.1,@Vxpers @XBL_NexXx @im_blu_ @Nitrocitys what you gunna make fun of next my parents being divorced lmfao gtf,n
0,0,0, consider this a divorce flushes face,0,@carpsio consider this a divorce... *flushes face*,n
0,0.2,0.2, i sondee if they think divorce should be legal,0.2,@aisavve i sondee if they think divorce should be legal,n
0,0,0,Whens that man going to set himself on fire thoAnd that couple who is getting a divorceLoveWins,0,"When's that man going to set himself on fire tho?
And that couple who is getting a divorce?
#LoveWins",n
0,0.32,0.32,straight people who think this is going to somehow ruin their lives should worry about their own marriages bc ur divorce rate is hella HIGH,0.65,straight people who think this is going to somehow ruin their lives should worry about their own marriages bc ur divorce rate is hella HIGH,n
0,0.46,0.458333333,so now gay people will also be able to get divorced if things dont work out,0.6,so now  gay people will also be able to get divorced if things don't work out.,n
0,0,0,We did it Now lets hope the people who said theyd get divorced or set themselves on fire keep their promises LoveWins,0,We did it! Now let's hope the people who said they'd get divorced or set themselves on fire keep their promises! #LoveWins,n
0,0,0, someone somewhere out there is getting divorced because now they can marry the sex they actually want ,0.1,@MileysNips someone  somewhere out there is getting divorced because now they can marry the sex they actually want ????,n
0,0.25,0.25,What about the pastor who threatened to set himself on fire 2day The married couple who threatened to divorce MarriageEquality LoveWins,0.25,What about the pastor who threatened to set himself on fire 2day? The married couple who threatened to divorce? #MarriageEquality #LoveWins,n
0,0.35,0.351190476,  Marriage equality includes alimony payments too upon gay divorce right,0.56,@CaseyNewton @daveweigel Marriage equality includes alimony payments too upon gay divorce  right?,n
0,0.45,0.452083333,Very excited to have MarriageEquaility but can we talk about gay divorce We should strategize malemony divisionofasschaps,0.78,Very excited to have #MarriageEquaility but can we talk about gay divorce? We should strategize. #malemony #divisionofasschaps,n
0,-0.29,0.291666667,Gay divorce court will be insane,0.79,Gay divorce court will be insane,n
0,0,0,Congrats to the LGBTQ community Anyone in divorce law and marriage businesses must be ecstatic,0,Congrats to the LGBTQ community. Anyone in divorce law and marriage businesses must be ecstatic.,n
0,0,0,  I doubt that they would be against divorce tho,0,@lexi4prez @DavisHannah21 I doubt that they would be against divorce tho,n
0,0.13,0.125,On a brighter note congratulations gay people Now you can lose half of everything in a divorce just like everyone else,0.38,On a brighter note: congratulations  gay people. Now you can lose half of everything in a divorce just like everyone else.,n
0,0.47,0.46875,Exciting day Squeals of delight have also been heard coming from the offices of divorce attorneys throughout the US today,0.8,Exciting day! Squeals of delight have also been heard coming from the offices of divorce attorneys throughout the US today!,n
0,0.37,0.372222222,Gay marriage becomes legal and the world blows up But someone gets divorced or cheated on and the world sees it as okay,0.43,"Gay marriage becomes legal and the world blows up. But someone gets divorced or cheated on and the world sees it as ""okay""",n
0,0.41,0.408333333,20 sanddollars also says theres a HUGE spike in divorce rates come 2016 because 6000 gay people prematurely proposed on June 26 2015,0.74,20 sanddollars also says there's a HUGE spike in divorce rates come 2016 because 6 000 gay people prematurely proposed on June 26  2015.,n
0,0.26,0.255555556,Glad gay marriage is now totally legal Now children with gay parents will finally get to experience 2 Christmases after inevitable divorce,0.73,Glad gay marriage is now totally legal. Now children with gay parents will finally get to experience 2 Christmases after inevitable divorce,n
0,0.61,0.608333333,Gay divorce court is gunna be some great TV,0.67,Gay divorce court is gunna be some great TV,n
0,0.16,0.163888889,if everyone can get gay married now I have to get a divorce cause its just not cool anymore,0.49,if everyone can get gay married now I have to get a divorce cause it's just not cool anymore,n
0,0.11,0.113095238,I am a measure less embarrassed to be an American and super stoked for all my gays to have the right to get divorced babysteps LoveWins,0.32,I am a measure less embarrassed to be an American  and super stoked for all my gays to have the right to get divorced. #babysteps #LoveWins,n
0,0.43,0.433333333,  lmao I love how people believe everything they read We were never getting a divorce Haha,0.63,@crispyncoller @CyberTLCWorld lmao I love how people believe everything they read. We were never getting a divorce. Haha,n
0,0.31,0.308333333,Im looking for investors Im really trying to pitch gay divorce court to network TV,0.39,"I'm looking for investors  I'm really trying to pitch ""gay divorce court"" to network TV",n
0,0.36,0.357142857,The Lord also said women should be stoned for being divorced and that in certain circumstances its ok to rape women Plz stahp tryin,0.54,The Lord also said women should be stoned for being divorced and that in certain circumstances it's ok to rape women. Plz stahp tryin,n
0,-0.1,0.1, tell that to the 90 divorce rate Have fun with your meaningless life bud,0.6,@IanBainMMA tell that to the 90% divorce rate. Have fun with your meaningless life bud,n
0,-0.05,0.05,Yall keep saying we legalized sin But did you forget America is land of the FREE I guess cussingdivorcecheatingetc should be illegal,0.65,Y'all keep saying we legalized sin. But did you forget America is land of the FREE? I guess cussing divorce cheating etc. should be illegal.,n
0,0.25,0.25,If people are so keen on following the Bibles rules then why is divorce okay Or sex out of wedlock,0.3,If people are so keen on following the Bible's rules  then why is divorce okay? Or sex out of wedlock?,n
0,0.2,0.2,Divorce lawyers are the real winners today,0.3,Divorce lawyers are the real winners today.,n
0,0.6,0.6,Wonder what the divorce rate is gonna be now lmao,1,Wonder what the divorce rate is gonna be now lmao,n
0,0.28,0.276515152,Divorce Lawyers are trilled with the new gay marrige law,0.52,Divorce Lawyers are trilled with the new gay marrige law...,n
0,-0.3,0.3,Crazy how at one point my parents were thinking about divorce just so I would qualify for medical care,0.45,Crazy how at one point my parents were thinking about divorce just so I would qualify for medical care.,n
0,0,0, The vast majority of Christians if theyre against divorce do not try to enforce it on everyone else ,1,"@marliiirc The vast majority of Christians  if they're against divorce  do not try to enforce it on everyone else
@chriswalsh709 @JoeUnseen",n
0,0.42,0.416666667, the profit lies in gay divorce  Coming soon,0.58,@BigLifeMark the profit lies in gay divorce.  Coming soon....,n
0,0.54,0.542857143,Yall know the divorce rate about to go up thought right  lol,0.62,YaÉ??ll know the divorce rate about to go up thought right?  lol,n
0,0.2,0.2, lol Ive been thinking about that too Might change from criminal defense to divorce law hahaha,0.55,@ImmortalTech lol I've been thinking about that too. Might change from criminal defense to divorce law hahaha,n
0,-0.8,0.8,I told a homophobe that their parents are divorced which is against the bible and they said jesus forgave their sinsi hate america,0.9,I told a homophobe that their parents are divorced which is against the bible and they said jesus forgave their sins??????i hate america,n
0,0.4,0.4, divorce attorneys spotted doing happy dance in public,0.53,@TheDailyShow divorce attorneys spotted doing happy dance in public,n
0,-0.21,0.208333333,Somehow lost in the hoopla is that all Americans are now eligible for divorce as well Heres to losing your half of everything,0.17,Somehow lost in the hoopla is that all Americans are now eligible for divorce as well. Here's to losing your half of everything!,n
0,-0.7,0.7,But I can see that being an ugly divorceI gotta pick someone that will not complicate things when Im out of school,1,But I can see that being an ugly divorce..I gotta pick someone that will not complicate things when I'm out of school,n
0,0.16,0.158333333,u guys have no idea what ur walking into 5 months in and youll see those gay divorce files floodin in like wow marriage is gay this sucks,0.62,u guys have no idea what ur walking into  5 months in and youll see those gay divorce files floodin in like 'wow marriage is gay this sucks',n
0,-0.2,0.2, Ive had fun reading these made up stories I was divorced and moved out by January 2014 so theyve got bad sources,0.43,@ObisKanobis I've had fun reading these made up stories. I was divorced and moved out by January 2014 so they've got bad sources.,n
0,-0.63,0.625, Sadly they got divorced Regardless of that he is one of my favourite alltime players Its a shame he cant play for the Lions,1,@HAWhiteK Sadly  they got divorced! Regardless of that he is one of my favourite all-time players. It's a shame he can't play for the Lions.,n
0,0.2,0.2,He got divorced and his whole life opened up Guys living the dream,0.4,He got divorced and his whole life opened up. Guy's living the dream...,n
0,0,0,Or got divorced,0,Or got divorced.,n
0,0,0,this kid judging a chick for getting divorced but his ass got two baby mamas,0,this kid judging a chick for getting divorced but his ass got two baby mamas.,n
0,-0.5,0.5,the author of this play got divorced remarried and divorced again in the space of five years wtf,1,the author of this play got divorced  remarried and divorced again in the space of five years  wtf,n
0,0,0, they got divorced Not even kermit likes pigs,0,@smoketigerjanae they got divorced. Not even kermit likes pigs,n
0,-0.3,0.3,having divorced parents meant mom got to raise me catholic but dad got to send me to a lutheran school and no wonder im all fucked up,0.4,having divorced parents meant mom got to raise me catholic but dad got to send me to a lutheran school and no wonder i'm all fucked up,n
0,0,0, Monet got divorced and got to pay da exwife,0,@hannahbourg7 Monet got divorced and got to pay da ex-wife,n
0,0,0, dont forget yes I got divorced,0,"@Scriblit don't forget ""yes I got divorced""",y
0,0,0,Derek Shepherd died the day before my parents got divorced and Im still not convinced those two things arent related,0.4,Derek Shepherd died the day before my parents got divorced and I'm still not convinced those two things aren't related,n
0,0.31,0.307359307,Kinda like right after my parents got divorced and we didnt live in one place for more than about six months,0.51,Kinda like right after my parents got divorced and we didn't live in one place for more than about six months,n
0,0.1,0.1,Rn I got this 51 year old woman texting me about life because I said I was 49 divorced She sent a pic and everything abt to ask for her kik,0.2,Rn I got this 51 year old woman texting me about life because I said I was 49 divorced. She sent a pic and everything abt to ask for her kik,n
0,0.08,0.082986111, WHAT are you serious I thought they got divorced Ew no hes so old lol,0.52,@ehunter217 WHAT!?!?! are you serious??? I thought they got divorced!!! Ew no he's so old lol,n
0,0.13,0.125, the only people who redefined marriage are the 50 of married people who got divorced GOPDebate ,0.63,@nypost the only people who redefined marriage are the 50% of married people who got divorced #GOPDebate @GovMikeHuckabee,n
0,0.53,0.525,Didnt Trumps first wife say she felt threatened and thats why they got divorced Lol,0.52,Didn't Trump's first wife say she felt threatened and that's why they got divorced? Lol.,n
0,-0.7,0.7,my mom is democratic and my dad is a republican and its so ugly everyone asks how they havent got divorced,1,my mom is democratic and my dad is a republican and its so ugly everyone asks how they havent got divorced,n
0,0.1,0.1,Thats common sense though What got me was when she said and when my mom and dad divorced we all was happy as shit,0.77,That's common sense though. What got me was when she said and when my mom and dad divorced we all was happy as shit.,n
0,0.13,0.125,  Yhh got married 3 years ago divorced last year 2 kids 1 is a bastard Fairy tale aye,0.16,@abelwest_ @LifeOfAls Yhh got married 3 years ago divorced last year 2 kids 1 is a bastard. Fairy tale aye,y
0,0,0, Ya my parents got divorced so i didnt have internet for like a week but im basically back now,0,@NalydPlaysClash Ya my parents got divorced so i didn't have internet for like a week but im basically back now,n
0,0.27,0.27012987,How many us since 2008 got divorced chose a new favorite food or decided that certain policies are rightwrong Politicians are human too,0.53,How many us since 2008 got divorced  chose a new favorite food  or decided that certain policies are right/wrong. Politicians are human too.,n
0,0,0, There are a lot of people that cant I have massive debt because my well off parents got divorced and couldnt contribute,1,@Dragoon3428 There are a lot of people that can't. I have massive debt because my well off parents got divorced and couldn't contribute.,n
0,0,0,Adam and Eve never got a divorced Hmmmm,0,Adam and Eve never got a divorced. Hmmmm.,n
0,0.25,0.25,I got married at 18 and divorced at 18,0.25,"""I got married at 18  and divorced at 18""",y
0,0,0,I wonder what it would be like if my parents would have never got divorced,0,I wonder what it would be like if my parents would have never got divorced.,n
0,0.17,0.175,Love aint real my parents got divorced 3 months ago That shit aint real fam,0.5,"""Love ain't real  my parents got divorced 3 months ago. That shit ain't real fam""",n
0,0.25,0.25,I just read an article that the kappa couple who got married is getting divorced,0.25,I just read an article that the kappa couple who got married is getting divorced...,n
0,0.06,0.064285714,Just got divorced today Im single and ready to mingle,0.36,Just got divorced today. I'm single and ready to mingle,y
0,0.31,0.308333333,now thentoshi his mom is super important to him his dad divorced her pretty soon after they got married so it was just them,0.73,now then.......toshi. his mom is super important to him; his dad divorced her pretty soon after they got married so it was just them.,n
0,0.25,0.25,I am looking for work I dont have health insurance I am divorced I am selfemployed I got married in 1972,0.25,I am looking for work. I don't have health insurance. I am divorced. I am self-employed. I got married in 1972.,y
0,0.3,0.3,Awww Shanas got married or divorced since Sunday She still wants to sell Viagra though Thats the spirit Shana ,0.42,Awww  Shana's got married or divorced since Sunday. She still wants to sell Viagra though. That's the spirit  Shana! http://t.co/H6wAXTAqTY,n
0,0.1,0.1, Yes Clearly my marriage is not a thing I wanted in my life because I got divorced I dont want to identify with it for eternity,0.38,@ann1e__ Yes! Clearly my marriage is not a thing I wanted in my life  because I got divorced. I don't want to identify with it for eternity.,y
0,-0.2,0.2,The bitch got her green card approved  time to get divorced yayyy,0.3,The bitch got her green card approved ???? time to get divorced yayyy,y
0,0,0,wait robin and barney got divorced,0,wait robin and barney got divorced,n
0,0.25,0.25,Today at school I got asked if Im married Mbu with my dedication to my project my husband wd have divorced me by now Smh,0.25,Today at school I got asked if I'm married. Mbu with my dedication to my project  my husband wd have divorced me by now. Smh.,n
0,0.75,0.75, Oh no not me That wont happen any time soon P A girl I know got divorced The husband is Estonian too but went to US,1,@ameeriklane Oh no  not me! That won't happen any time soon :P A girl I know got divorced. The husband is Estonian too  but went to US.,n
0,0,0,    think I got Marcus divorced cos he said hed be home after he watched me bat ,0,@PeterHamer4 @Sicarr87 @GaryClarkeee @twinsdad72 think I got Marcus divorced cos he said he'd be home after he watched me bat... ???ç??èØ,n
0,0,0,its like nate ruess and jack antonoff got divorced and andrew dost is their neglected child,0,it's like nate ruess and jack antonoff got divorced and andrew dost is their neglected child,n
0,0,0,Avril cantspellherlastname got divorced from her husband thats on the band i cant spell either damn,0,Avril cantspellherlastname got divorced from her husband thats on the band i cant spell either? damn,n
0,0.78,0.78125, i would probs genuinely cry if they ever got divorced Which they deffo wont,0.5,@kathrynwitney i would probs genuinely cry if they ever got divorced... Which they deffo won't!!!,n
0,0.05,0.05, Moose you could married divorced and serve a lengthy jail sentence and itd still be playing when you got back,0.08,@TeamRockBelong Moose  you could married  divorced and serve a lengthy jail sentence and it'd still be playing when you got back.,n
0,0.1,0.1,I honestly dont think Ive been this depressed in my life though Not even when my parents got divorced This is much worse somehow,0.75,I honestly don't think I've been this depressed in my life though. Not even when my parents got divorced. This is much worse somehow.,n
0,0.63,0.625, so that makes hanbin a hoeThey perfect bruh hoe bros Wait no they got married then got divorced aw,0.63,"@ikontrash so that makes hanbin a hoe

They perfect bruh  hoe bros. Wait no they got married then got divorced aw",n
0,0,0, lovemakingstopped when I got divorced years agoNot only because of my religious beliefs but whats safeunsaferisk factor,0.63,@EasyWillPower lovemaking..stopped when I got divorced years ago.Not only because of my religious beliefs but what's safe/unsafe/risk factor,y
0,0,0,  she put an album out with her back up singer The wreckers Then she had a kid I think got divorced Idk,0,@mandersonmsp84 @fenchurchly she put an album out with her back up singer. The wreckers. Then she had a kid... I think got divorced. Idk,n
0,0,0,Officially got divorced in April planning my next wedding as of NOW,0,Officially got divorced in April  planning my next wedding as of NOW.,y
0,0.45,0.45,It turn out that he was married and got divorced So in 2012 he got married again to this beautiful woman,0.5,It turn out that he was married and got divorced. So in 2012 he got married again to this beautiful woman,n
0,0.04,0.038888889,I served between the Gulf War and the Vietnam Era Last time I got married was in 1992 I used to be on active duty I am divorced,0.31,I served between the Gulf War and the Vietnam Era. Last time I got married was in 1992. I used to be on active duty. I am divorced.,y
0,0,0, we got divorced ,0,@Roxannieeee we got divorced ????,y
0,0,0,Jenna and I got divorced and now theres a custody battle over Michael Well done Wicker Man Already spacing out notthebees2015,0,Jenna and I got divorced and now there's a custody battle over Michael. Well done Wicker Man. Already spacing out. #notthebees2015,y
0,0.5,0.5,  Surely completing the cycle means have registered wedded and already received  your gifts and got divorced,0.89,@caseyjohnston @biocuriosity Surely completing the cycle means have registered  wedded  and already received  your gifts  and got divorced,n
0,0.25,0.25,I cant believe brittana got divorced and now santana is married to quinn with 4 children,0.25,I can't believe brittana got divorced and now santana is married to quinn with 4 children,n
0,0.33,0.333333333,Jodie Foster was born 3 years after her parents divorced Her mother got pregnant when she stopped by her fathers house for child support,0.5,Jodie Foster was born 3 years after her parents divorced. Her mother got pregnant when she stopped by her father's house for child support.,n
0,0.28,0.283333333,Had a dream i broke up with my gf married Diana had a kid divorced her became Iron Man got back with my girl Lmao,0.42,Had a dream i broke up with my gf  married Diana  had a kid  divorced her  became Iron Man  got back with my girl. Lmao,n
0,-0.15,0.15,DONT ASK PEOPLE WHY THEYVE CHANGED THEIR NAME its actually kinda rude I could have got divorced I could be hiding from an abusive ex,0.35,DON'T ASK PEOPLE WHY THEY'VE CHANGED THEIR NAME  it's actually kinda rude? I could have got divorced. I could be hiding from an abusive ex.,n
0,0.37,0.366666667,Ita a story about two people who find true love got married and eventually got divorced Psh,0.5,It'a a story about two people who find true love  got married and eventually got divorced. Psh~,n
0,0.2,0.2,   so you got divorced 3 times Hahaha,0.4,@johnjalaniii @empoweredjek @emPOWEREDdking so you got divorced 3 times? Hahaha,n
0,0,0,white18 we got divorced,0,@brad_white18 we got divorced.,n
0,-0.32,0.316666667,its plenty of folks that got the ring got married and also got divorced or arent divorced but trapped in miserable marriages,0.42,"it's plenty of folks that got the ring  got married  and also got divorced. 

or aren't divorced but trapped in miserable marriages.",n
0,-0.19,0.190104167,Now i understand why MehBeer got divorced  I feel so bad for Meher and Abeer They still love each other  To TaijiDie B Die,0.55,"Now i understand why MehBeer got divorced ???? I feel so bad for Meher and Abeer! They still love each other! Éù?ã?è 

To Tai-ji
""Die B**** Die!""",n
0,0.25,0.25,Nona believe it or not I have friend of my age who married and even got divorcedWhats that like then,0.25,"@Sudu_Nona believe it or not  I have friend of my age who married and even got divorced.
What's that like then?",n
0,0,0, got divorced 20 years ago and havent entertained the idea again,0,@mexinonblonde got divorced 20 years ago and haven't entertained the idea again!,y
0,0,0,Once I met this dude that got divorced amp he told me it was cus the bitch was a bum all she was doing was living off him amp sitting at home,0,Once I met this dude that got divorced &amp; he told me it was cus the bitch was a bum  all she was doing was living off him &amp; sitting at home.,n
0,0.37,0.366666667, Im still with him 6 years later amp they got divorced a year into me seeing him so you never know  he does sound gorgeous ,0.43,@ShrinkingJane I'm still with him 6 years later &amp; they got divorced a year into me seeing him so you never know - he does sound gorgeous ???ç,n
0,0,0,Thank god my parents got divorced,0,Thank god my parents got divorced,n
0,0.1,0.1,Sister got divorced and they suddenly get the news that their mom is a lesbian Hahaha Fcked up gila movie ni ,0.45,Sister got divorced and they suddenly get the news that their mom is a lesbian. Hahaha. Fcked up gila movie ni ????????????,n
0,0.13,0.125,clarey Funny you say divorce olympics in the 80s  My parents got divorced on the Forth of July back in 1989 and yes I did notice,0.5,"@aaron_clarey Funny you say ""divorce olympics in the 80's"".  My parents got divorced on the Forth of July back in 1989 and yes I did notice.",n
0,-0.4,0.4, and poor leah just got divorced and she struggling with some issues,0.6,@SoThatsMelanie and poor leah just got divorced and she struggling with some issues,n
0,0.1,0.1,tbt  when sim hoya was a whiney baby now he got a son and was divorced  and is a whiney adult,0.3,tbt  when sim hoya was a whiney baby now he got a son and was divorced  and is a whiney adult,n
0,0.4,0.4,I think its funny when people ask when my parents got divorced  never  They just never got married  Good choice too ,0.62,I think it's funny when people ask when my parents got divorced ???????? never . They just never got married . Good choice too .,n
0,-0.75,0.75, on the flip my dad met Trump in 93 then my fam got divorced ,1,@MarisaKabas on the flip my dad met Trump in 93 then my fam got divorced :(,n
0,0.09,0.09375,so apparently yall got married and divorced and a lot of other things you guys entertain me so much hdjddjsksk,0.29,so apparently y'all got married and divorced and a lot of other things you guys entertain me so much hdjddjsksk,n
0,0.02,0.025,Bruh Im not the one who got married and divorced so why to am I in the mix of the co parenting shitthey need to get this shit together,0.53,Bruh I'm not the one who got married and divorced so why to am I in the mix of the co parenting shit....they need to get this shit together????,n
0,1,1, happy birthday Also you got divorced Awwwww ,1,@GayAtHomeDad happy birthday! Also  you got divorced?! Awwwww ???ù,n
0,0.13,0.125,He obviously got nothing in their divorce amp part of the reason they divorced is because she was sleeping with another married man,0.38,He obviously got nothing in their divorce &amp; part of the reason they divorced is because she was sleeping with another married man.,n
0,0.25,0.25, i was so glad they got divorced I could finally go to sleep,1,@DrPhil i was so glad they got divorced. I could finally go to sleep.,n
0,0.13,0.125,my daily commute is 22mins longI got married in 1954 I work in automotive parts accessories and tire stores I am divorced ,0.13,"""my daily commute is 22mins longI got married in 1954. I work in automotive parts  accessories  and tire stores. I am divorced. """,y
0,0.75,0.75,If my parents got divorced I would be the happiest person ever Most get depressed but dude my life would be perfect,0.75,If my parents got divorced I would be the happiest person ever. Most get depressed but dude my life would be perfect.,n
0,-0.14,0.1375,Like his past what if he was married  but got divorced because of his dark secret so he lived in the basement,0.4,Like  his past  what if he was married. . .but got divorced because of his É??darkÉ?? secret  so he lived in the basement.,n
0,-0.16,0.1625,Pops and Granny still kicking thsts crazy the only couple besides my aunt and uncle that got married and never divorced real shit,0.79,Pops and Granny still kicking thst's crazy the only couple besides my aunt and uncle that got married and never divorced real shit,n
0,0,0, I know how you feel My parents almost got divorced several times,0,@Tommo524 I know how you feel. My parents almost got divorced several times,n
0,0,0,Giada and Bobby have to be dating since they both got divorced at the same time,0.13,Giada and Bobby have to be dating since they both got divorced at the same time.,n
0,0.13,0.125, youre the reason my parents got married youre also why they got divorced Were so SIMILAR,0.33,.@TheRealFunyuns yo're the reason my parents got married  yo're also why they got divorced. We're so SIMILAR!!!,n
0,-0.2,0.2,My mom and dad were goals  up to were they got divorced and dont talk for shit,0.8,My mom and dad were goals ???????? up to were they got divorced and don't talk for shit...,n
0,0.28,0.278645833, MY DAD IS RICH  but my momther got divorced and married a dude her same age w no money bye,0.38,@seijoujis MY DAD IS RICH!! ???????? but my momther got divorced and married a dude her same age w no money bye!!,n
0,-0.1,0.1, it was really interesting seeing who did what when I got divorced and things were really bad,0.58,@allisonzapata it was really interesting seeing who did what when I got divorced and things were really bad,y
0,0,0,   I was astounded when I got divorced  how ppl I had known independent of my ex like lifelong friends,0.13,@allisonzapata @Avalea @MariaMelee I was astounded when I got divorced  how ppl I had known  independent of my ex  like life-long friends,y
0,0,0,mac we got divorced ,0,@miggety_mac we got divorced ???Æ???Æ,y
0,-0.5,0.5,Me amp Kirby got divorced Im so sad ,1,Me &amp; Kirby got divorced I'm so sad ????,n
0,0.13,0.125,queen She was a former beauty queen married a multi millionaire got divorced and started a cat rescue home,0.13,@summer_queen She was a former beauty queen  married a multi millionaire  got divorced and started a cat rescue home.,n
0,0,0,Finally seeing Ted 2 and Johnny got divorced from Lori Whhhaaaaaattttt,1,Finally seeing Ted 2 and Johnny got divorced from Lori???? Whhhaaaaaattttt??????,n
0,-0.02,0.020833333,I was laid off from work I was naturalized in 1987 I am hard of hearing I was born in Asia I got married in 1960 I am divorced,0.4,I was laid off from work. I was naturalized in 1987. I am hard of hearing. I was born in Asia. I got married in 1960. I am divorced.,y
0,0,0, is 2012 when u got divorced,0,@TerrillCharming is 2012 when u got divorced?,n
0,-0.12,0.121212121, Im sorry to hear that Taiga said apologetically My parents got divorced when I was younger started a new family and ,0.48,"@AzureRunner ""I'm sorry to hear that "" Taiga said apologetically. ""My parents got divorced when I was younger  started a new family  and +",n
0,0.13,0.125,I remember when I got married in Vegas I got divorced a month later NoRagrets,0.13,I remember when I got married in Vegas. I got divorced a month later. #NoRagrets,y
0,0.33,0.333333333, parents were married abt 6 years and wre divorced now soo i tthought  how many ppl got married and now s divorced in like,0.33,@glitteryygirl parents were married abt 6 years and wre divorced now.. soo i tthought .. how many ppl got married and now s divorced in like,n
0,0,0,I feel like i just got divorced ,0,I feel like i just got divorced !,y
0,0,0,I never got a picture of my parents  brother and me when they were together after 8 years since they got divorced I finally got a picture,1,I never got a picture of my parents   brother and me when they were together  after 8 years since they got divorced I finally got a picture,n
0,0.22,0.225, its like dad and dad got divorced Dads with another cool dude but I still miss old dad,0.43,@ShanyeEast_ it's like dad and dad got divorced. Dad's with another cool dude but I still miss old dad...,n
0,0.2,0.2,Lmao when my bro got married Lasted a month before they got divorced  ,0.75,Lmao when my bro got married. Lasted a month before they got divorced :/... http://t.co/d5gKhKKaIy,n
0,0.17,0.166666667,Niles Crane is a savage beyond savages Also the man got divorced got out the friend zone and married a hot English woman,0.37,Niles Crane is a savage beyond savages. Also  the man got divorced  got out the friend zone and married a hot English woman.,n
