url,Sentiment_polarity,absPolarity,Clean tweet,sentiment_subjectivity,L
0,0.21,0.208333333,   lets hope the gay divorce rules are the same as for hetero divorce too,0.35,n
0,0.42,0.416666667, Gay people dont ruin the sanctity or the definition of marriage   divorce does ,0.58,n
0,0.34,0.338333333, i saw a tweet about gay divorce court and i am very very hype,0.49,n
0,0.42,0.416666667, Hamilton THEY NEVER LEGALIZED GAY DIVORCE ITS A TRAP YOU GUYS,0.58,n
0,0.52,0.520833333,Cannot wait for gay divorce court,0.58,n
0,0,0,All the drunks drug users and promiscuous divorced people on Facebook talking about our country falling into sin yeahok,0,n
0,0.35,0.347222222,Theres gonna be a lot of gays in a hurry to get married so can we get this gay divorce court up amp running cause that would be fun to watch,0.34,n
0,0.06,0.064285714, the 5 oclock single momdivorc crowd is real Dont give up,0.26,n
0,0,0,Divorce attorneys are stoked about the marriage ruling Dollar signs dancing in their heads,0,n
0,0.5,0.5,ironically on this day two years ago I decided to get a divorce May everyone else have better luck MarriageEquaility,0.5,n
0,0.21,0.208680556, Gay divorcewho gets all the shit GoDeepoh NOOOO  you DIDNT yep you went there  LMAO,0.79,n
0,0,0,Did that one couple get divorced tho,0,n
0,0.25,0.25, And if youre divorced amp remarried you should be even more quiet on those Biblical definitions,0.42,n
0,0.21,0.205555556,I feel like divorce should be a bigger problem than gay marriage Dont hear much about it these days but its everywhere,0.43,n
0,-0.5,0.5,nothing worst than being the child in the middle of a parents divorce having to hear both parents argue about who gets custody ,0.5,n
0,0,0, The biggest Obstacle lies in who will pay whom in case of divorce,0,n
0,0,0,BT makes a decision If I release him to your custody do you promise to bring him in if he has to go to court ,0,n
0,0.61,0.605555556, Oh Stop Cant wait for Gay Divorce Court TV Itll be the best Reality TV show Eva Itll be Fabulous,0.63,n
0,0,0,Otter  divorced,0,n
0,0.21,0.208333333,imagine the gay marriage divorce mediation Chris said he want his playstation 4 back and ALL the games lovewins,0.29,n
0,-0.5,0.5,the bible says a lot of things are wrong that we still do today divorce birth control tattoos etc no ones complaining about those,0.9,n
0,1,1,Divorce attorneys are happy todayTheir clientele doubled in one fell swoop,1,n
0,0.16,0.16,Bout to become a divorce lawyer  America divorce rate bout to be at a all time high ,0.54,n
0,0.46,0.458333333,Bracing myself for entertaining gay divorce court cases on TV,0.64,n
0,0.35,0.351190476, Marriage equality includes alimony payments too upon gay divorce right,0.56,n
0,0,0,But my generation doesnt know how to commit so gaystraight I dont see marriage rates increasing amp if they do so will the divorce rates,0,n
0,0.14,0.143055556,i wanna be happy for us to have the same options as straight ppl i really do but its hard when i come from a long line of divorced women,0.44,n
0,0.8,0.8,mischief   I like how you just assume I dont disagree with divorce Lol makes sense,0.7,n
0,0.42,0.416666667,I wonder what gay marriage will do for the divorce rate,0.58,n
0,0.42,0.416666667,So when is gay divorce court going to be a thing,0.58,n
0,-0.1,0.1,If youre divorced amp you put your child in the middle to get back at your ex Id just like you to know that youre the worst kind of person,0.47,n
0,0.09,0.09375,Does this mean divorce rates are going to go up even more,0.59,n
0,0,0,KaraboNYC in the event of divorce  check my string of tweets,0,n
0,0,0,Christians shouldnt treat homosexuality any different then divorce or abortion Homosexuality is a sin yes but so is stealing lying etc,0.6,n
0,0,0, you could always be a divorce party planner,0,n
0,0,0,Woohoo 3 hours after custody  court  and the ex has blown up my phone  and email  unstable crazyex omgnuts prayerforcrazies,0,y
0,0.4,0.4,LacklusterSummerBlockbusters Insidious Chapter 3 Because The Director Of Chapters 1 and 2 Got Divorced And Now Has Huge Alimony Payments,0.9,n
0,0,0,is that one couple gonna get a divorce now,0,n
0,0.42,0.416666667, can I be the host for gay divorce court Dont even try and say this wont be a hit show LoveWins,0.58,n
0,0,0,Maybe I should go to school to be a divorce attorney now ,0,n
0,0.25,0.25,You know who should really be celebrating today Wedding planners and divorce attorneys LoveWins ProudToLove,0.2,n
0,0.38,0.375,  istbat why most married people get divorced,0.38,n
0,0.7,0.7,Didnt like that episode Want Dean to be a good dad and want him to go for custody not Buster and Shirl,0.6,n
0,0.15,0.15, no Divorce rates are going up as we speak Adam and Eve are no more as Adam is def more into Steve Thanks Obama,0.4,n
0,0.35,0.35,What I want full custody ,0.55,n
0,0.08,0.075,Now we all experience the beautiful equality of an painful shameful divorce,0.95,n
0,0.31,0.308333333,lol  protester behind me at a gay pride festival who shouted that he was gonna get divorced if gay marriage was legalized ,0.64,n
0,0.07,0.068181818,Divorce attorneys are celebrating at the potential list of new clientstoo soon,0.73,n
0,0.31,0.308333333,I really hope gay divorce court can be a thing now Something to liven up daytime TV,0.39,n
0,0,0, the bible also says we arent supposed to get tattooed have premarital sex get divorced or get remarried Times change,0,n
0,0.41,0.408333333,If you argue religion for why you dont like gay people then you are a huge hypocrite because wheres your argument for divorce,0.74,n
0,0.4,0.4,Now we just have to wait for that one pastor who promised to light himself on fire And that one couple to divorce cuz yaknow ignorance,0.7,n
0,0.5,0.5,What do you do when you love Jesus but youre divorced and feeling like a cat in heat lifeishardinthesestreets,0.6,n
0,0.24,0.238888889,Now Im finna watch some gay divorce court Tell me that Shit wont be hilarious,0.79,n
0,0.1,0.104166667,On a more serious note lets hope that half of gay marriages dont end in divorce LoveWins,0.48,n
0,0.35,0.351190476,  Marriage equality includes alimony payments too upon gay divorce right,0.56,n
0,0.2,0.203333333,What really should be the topic of discussion is the high divorce rate among married heterosexual couples Lets fix that problem,0.33,n
0,0,0, well Looks like the pastors gonna set himself on fire and that couple is getting divorced ,0,n
0,0.2,0.2,Also 67 of the weddings Ive been in the marriages have ended in divorce so hopefully my sister just wants me as a witness,0.1,n
0,0.32,0.318181818,this new groom look charismatic but the woman yahaha basket can i get a divorce if i dont like him ahhajaja,0.73,n
0,0,0,     Divorceadultery is abomination like eating shrimp amp wearing polyblends,0,n
0,0,0,I think its finally time to divorce J amp propose to Dinky Do you think hell say yes,1,n
0,0,0,made99 Im a real Christian IEnot a pedophile drug addict bigot or racist I wont get divorced for you Find another guy,0,n
0,-0.8,0.8,Also I just want to see that heterosexual couple be all in arms about it and then divorce because theyre fucking stupid,1,n
0,0,0, wait if I divorce my husband because he cheated and I remarry someone else Im an adultress,0,n
0,0.2,0.195833333,20 sanddollars says we see a steady decline in Divorce Rates over the next 10 years now that Gay Marriage is legal,0.32,n
0,0.29,0.285714286,Gonz well then hopefully he treat u right and if not like any relationship you get a divorce and find a diff one that does,0.54,n
0,0.02,0.025,If the gays can get married I can divorce this shit team Ryne Sandberg 62615,0.53,n
0,0.8,0.8,Great time to be a wedding planner and a divorce lawyer on standby,0.75,n
0,0.18,0.183333333,Now that gay marriage is legal my own straight marriage feels wrong and I should just get divorced said no one ever letthemlovetoo,0.62,n
0,0,0,Ive been divorced once Im currently working on my second divorce Who am I to judge on the sanctity of marriage LoveWins,0.2,y
0,0,0,   Im divorced,0,y
0,-0.1,0.1,KaraboNYC Yup Just choose carefully and dont get divorced,1,n
0,0.27,0.266666667, good wgaf really Never understood why it wasnt legal already Now it can be a non issue marriagesucks now gays can divorce too,0.33,n
0,0.8,0.8,  so didnt go thru w the divorce Either way sounds like youre GREAT at relationships ,0.75,n
0,0.42,0.416666667,Gay divorce court finna be lit asf,0.58,n
0,0.1,0.1,But really Continue to think marriage is still sacred while you have premarital sex and then get divorced a year later dontjudge,0.1,n
0,0.2,0.2, can every team draft Hezonja and share custody from week to week That much greatness cannot be contained to one team HoopIdea,0.2,n
0,0,0,Them divorce lawyers tho,0,n
0,0,0,its a historical day for divorce lawyers,0,n
0,0.26,0.258333333,With gay marriage this will keep the divorce lawyers busy ,0.44,n
0,0,0, divorce lawyers everywhere rejoicing,0,n
0,0,0,If yall are trippin over marriage because of the bible Then why isnt divorce a topic of hate,0,n
0,0,0,Arent a bunch of people supposed to divorce and set themselves on fire because of MarriageEquaility,0,n
0,-0.08,0.075,Married to da game never gettin a divorce,0.33,n
0,-0.1,0.1, im curious if the samesex divorce rate will be similarnow that it will be a statistic in all 50 states,1,n
0,-0.63,0.625,Choosing to be mad about homosexuality and not tattoos divorce or premarital sex tells me outright you are just a bigot,1,n
0,0.32,0.316666667, lol just bitter and jaded about govt licensed marriage My divorce suckedI dont see it as any of my biz what ppl do,0.73,n
0,0.42,0.416666667,Gay people can divorced too yay LoveWins,0.58,n
0,0.61,0.608333333,I wanna see that couple get divorced over the legalization of gay marriage LOL,0.64,n
0,0,0, mark my words theyre getting a divorce Ive said this since season 2,0,n
0,-0.2,0.2,sorry i see no sign of god flipping out on divorced couples so why you so afraid hes gonna do something about america legalizing love,0.83,n
0,0.42,0.416666667,i cant wait for gay divorce court shows and gay jerry springertype shows to start popping up with just the trashiest of people,0.58,n
0,0,0,Divorce lawyers are the 2nd happiest group of people in the country today Sticky Steve,0,n
0,0.23,0.225, A straight married couple said they were gonna get divorced if it got legalized And another dude said he was gonna set,0.33,n
0,0.09,0.09375, Sir hats off to you for all big ever reality SAGA  entire country glue with politics and many will be divorced due to this,0.4,n
0,0.42,0.416666667,ashly its about much more than just being married its about child custody rights spousal benefit rights and much more,0.42,n
0,0.23,0.225,The Bible says samesex couples shouldnt be married Well the Bible also says couples shouldnt divorce which 50 of straight couples do,0.33,n
0,0.16,0.158333333,Christians are threatening to divorce its gay marriage is legalized nation wide  Lets hope those Christians didnt procreate already,0.49,n
0,0,0, I hope the Catholic Church will allow it in my lifetime big hell they wouldnt marry my husband and I cuz he was divorced,0.1,n
0,0,0,Did yall know divorce is a sin too If you are divorced amp homophobic stfu,0,n
0,0.2,0.2,im waitin for all those straight couples to divorce,0.4,n
0,0.7,0.7,Its just called marriage now But either way you choose choose wisely because divorce is a pain in the ass LovesWins,0.9,n
0,0,0,Divorce rates gonna go up,0,n
0,0.46,0.458333333,Sark Im looking forward to Gay Divorce Court most of all,0.54,n
0,0.54,0.542857143,If you are in Law School right now Become a Divorce Attorney specifically for LGBT community Youll corner the market amp make millions lol,0.62,n
0,0.15,0.15, NexXx blu  what you gunna make fun of next my parents being divorced lmfao gtf,0.1,n
0,0,0, consider this a divorce flushes face,0,n
0,0.2,0.2, i sondee if they think divorce should be legal,0.2,n
0,0,0,Whens that man going to set himself on fire thoAnd that couple who is getting a divorceLoveWins,0,n
0,0.32,0.32,straight people who think this is going to somehow ruin their lives should worry about their own marriages bc ur divorce rate is hella HIGH,0.65,n
0,0.46,0.458333333,so now gay people will also be able to get divorced if things dont work out,0.6,n
0,0,0,We did it Now lets hope the people who said theyd get divorced or set themselves on fire keep their promises LoveWins,0,n
0,0,0, someone somewhere out there is getting divorced because now they can marry the sex they actually want ,0.1,n
0,0.25,0.25,What about the pastor who threatened to set himself on fire 2day The married couple who threatened to divorce MarriageEquality LoveWins,0.25,n
0,0.35,0.351190476,  Marriage equality includes alimony payments too upon gay divorce right,0.56,n
0,0.45,0.452083333,Very excited to have MarriageEquaility but can we talk about gay divorce We should strategize malemony divisionofasschaps,0.78,n
0,-0.29,0.291666667,Gay divorce court will be insane,0.79,n
0,0,0,Congrats to the LGBTQ community Anyone in divorce law and marriage businesses must be ecstatic,0,n
0,0,0,  I doubt that they would be against divorce tho,0,n
0,0.13,0.125,On a brighter note congratulations gay people Now you can lose half of everything in a divorce just like everyone else,0.38,n
0,0.47,0.46875,Exciting day Squeals of delight have also been heard coming from the offices of divorce attorneys throughout the US today,0.8,n
0,0.37,0.372222222,Gay marriage becomes legal and the world blows up But someone gets divorced or cheated on and the world sees it as okay,0.43,n
0,0.41,0.408333333,20 sanddollars also says theres a HUGE spike in divorce rates come 2016 because 6000 gay people prematurely proposed on June 26 2015,0.74,n
0,0.26,0.255555556,Glad gay marriage is now totally legal Now children with gay parents will finally get to experience 2 Christmases after inevitable divorce,0.73,n
0,0.61,0.608333333,Gay divorce court is gunna be some great TV,0.67,n
0,0.16,0.163888889,if everyone can get gay married now I have to get a divorce cause its just not cool anymore,0.49,n
0,0.11,0.113095238,I am a measure less embarrassed to be an American and super stoked for all my gays to have the right to get divorced babysteps LoveWins,0.32,n
0,0.43,0.433333333,  lmao I love how people believe everything they read We were never getting a divorce Haha,0.63,n
0,0.31,0.308333333,Im looking for investors Im really trying to pitch gay divorce court to network TV,0.39,n
0,0.36,0.357142857,The Lord also said women should be stoned for being divorced and that in certain circumstances its ok to rape women Plz stahp tryin,0.54,n
0,-0.1,0.1, tell that to the 90 divorce rate Have fun with your meaningless life bud,0.6,n
0,-0.05,0.05,Yall keep saying we legalized sin But did you forget America is land of the FREE I guess cussingdivorcecheatingetc should be illegal,0.65,n
0,0.25,0.25,If people are so keen on following the Bibles rules then why is divorce okay Or sex out of wedlock,0.3,n
0,0.2,0.2,Divorce lawyers are the real winners today,0.3,n
0,0.6,0.6,Wonder what the divorce rate is gonna be now lmao,1,n
0,0.28,0.276515152,Divorce Lawyers are trilled with the new gay marrige law,0.52,n
0,-0.3,0.3,Crazy how at one point my parents were thinking about divorce just so I would qualify for medical care,0.45,n
0,0,0, The vast majority of Christians if theyre against divorce do not try to enforce it on everyone else ,1,n
0,0.42,0.416666667, the profit lies in gay divorce  Coming soon,0.58,n
0,0.54,0.542857143,Yall know the divorce rate about to go up thought right  lol,0.62,n
0,0.2,0.2, lol Ive been thinking about that too Might change from criminal defense to divorce law hahaha,0.55,n
0,-0.8,0.8,I told a homophobe that their parents are divorced which is against the bible and they said jesus forgave their sinsi hate america,0.9,n
0,0.4,0.4, divorce attorneys spotted doing happy dance in public,0.53,n
0,-0.21,0.208333333,Somehow lost in the hoopla is that all Americans are now eligible for divorce as well Heres to losing your half of everything,0.17,n
0,-0.7,0.7,But I can see that being an ugly divorceI gotta pick someone that will not complicate things when Im out of school,1,n
0,0.16,0.158333333,u guys have no idea what ur walking into 5 months in and youll see those gay divorce files floodin in like wow marriage is gay this sucks,0.62,n
0,-0.2,0.2, Ive had fun reading these made up stories I was divorced and moved out by January 2014 so theyve got bad sources,0.43,n
0,-0.63,0.625, Sadly they got divorced Regardless of that he is one of my favourite alltime players Its a shame he cant play for the Lions,1,n
0,0.2,0.2,He got divorced and his whole life opened up Guys living the dream,0.4,n
0,0,0,Or got divorced,0,n
0,0,0,this kid judging a chick for getting divorced but his ass got two baby mamas,0,n
0,-0.5,0.5,the author of this play got divorced remarried and divorced again in the space of five years wtf,1,n
0,0,0, they got divorced Not even kermit likes pigs,0,n
0,-0.3,0.3,having divorced parents meant mom got to raise me catholic but dad got to send me to a lutheran school and no wonder im all fucked up,0.4,n
0,0,0, Monet got divorced and got to pay da exwife,0,n
0,0,0, dont forget yes I got divorced,0,y
0,0,0,Derek Shepherd died the day before my parents got divorced and Im still not convinced those two things arent related,0.4,n
0,0.31,0.307359307,Kinda like right after my parents got divorced and we didnt live in one place for more than about six months,0.51,n
0,0.1,0.1,Rn I got this 51 year old woman texting me about life because I said I was 49 divorced She sent a pic and everything abt to ask for her kik,0.2,n
0,0.08,0.082986111, WHAT are you serious I thought they got divorced Ew no hes so old lol,0.52,n
0,0.13,0.125, the only people who redefined marriage are the 50 of married people who got divorced GOPDebate ,0.63,n
0,0.53,0.525,Didnt Trumps first wife say she felt threatened and thats why they got divorced Lol,0.52,n
0,-0.7,0.7,my mom is democratic and my dad is a republican and its so ugly everyone asks how they havent got divorced,1,n
0,0.1,0.1,Thats common sense though What got me was when she said and when my mom and dad divorced we all was happy as shit,0.77,n
0,0.13,0.125,  Yhh got married 3 years ago divorced last year 2 kids 1 is a bastard Fairy tale aye,0.16,y
0,0,0, Ya my parents got divorced so i didnt have internet for like a week but im basically back now,0,n
0,0.27,0.27012987,How many us since 2008 got divorced chose a new favorite food or decided that certain policies are rightwrong Politicians are human too,0.53,n
0,0,0, There are a lot of people that cant I have massive debt because my well off parents got divorced and couldnt contribute,1,n
0,0,0,Adam and Eve never got a divorced Hmmmm,0,n
0,0.25,0.25,I got married at 18 and divorced at 18,0.25,y
0,0,0,I wonder what it would be like if my parents would have never got divorced,0,n
0,0.17,0.175,Love aint real my parents got divorced 3 months ago That shit aint real fam,0.5,n
0,0.25,0.25,I just read an article that the kappa couple who got married is getting divorced,0.25,n
0,0.06,0.064285714,Just got divorced today Im single and ready to mingle,0.36,y
0,0.31,0.308333333,now thentoshi his mom is super important to him his dad divorced her pretty soon after they got married so it was just them,0.73,n
0,0.25,0.25,I am looking for work I dont have health insurance I am divorced I am selfemployed I got married in 1972,0.25,y
0,0.3,0.3,Awww Shanas got married or divorced since Sunday She still wants to sell Viagra though Thats the spirit Shana ,0.42,n
0,0.1,0.1, Yes Clearly my marriage is not a thing I wanted in my life because I got divorced I dont want to identify with it for eternity,0.38,y
0,-0.2,0.2,The bitch got her green card approved  time to get divorced yayyy,0.3,y
0,0,0,wait robin and barney got divorced,0,n
0,0.25,0.25,Today at school I got asked if Im married Mbu with my dedication to my project my husband wd have divorced me by now Smh,0.25,n
0,0.75,0.75, Oh no not me That wont happen any time soon P A girl I know got divorced The husband is Estonian too but went to US,1,n
0,0,0,    think I got Marcus divorced cos he said hed be home after he watched me bat ,0,n
0,0,0,its like nate ruess and jack antonoff got divorced and andrew dost is their neglected child,0,n
0,0,0,Avril cantspellherlastname got divorced from her husband thats on the band i cant spell either damn,0,n
0,0.78,0.78125, i would probs genuinely cry if they ever got divorced Which they deffo wont,0.5,n
0,0.05,0.05, Moose you could married divorced and serve a lengthy jail sentence and itd still be playing when you got back,0.08,n
0,0.1,0.1,I honestly dont think Ive been this depressed in my life though Not even when my parents got divorced This is much worse somehow,0.75,n
0,0.63,0.625, so that makes hanbin a hoeThey perfect bruh hoe bros Wait no they got married then got divorced aw,0.63,n
0,0,0, lovemakingstopped when I got divorced years agoNot only because of my religious beliefs but whats safeunsaferisk factor,0.63,y
0,0,0,  she put an album out with her back up singer The wreckers Then she had a kid I think got divorced Idk,0,n
0,0,0,Officially got divorced in April planning my next wedding as of NOW,0,y
0,0.45,0.45,It turn out that he was married and got divorced So in 2012 he got married again to this beautiful woman,0.5,n
0,0.04,0.038888889,I served between the Gulf War and the Vietnam Era Last time I got married was in 1992 I used to be on active duty I am divorced,0.31,y
0,0,0, we got divorced ,0,y
0,0,0,Jenna and I got divorced and now theres a custody battle over Michael Well done Wicker Man Already spacing out notthebees2015,0,y
0,0.5,0.5,  Surely completing the cycle means have registered wedded and already received  your gifts and got divorced,0.89,n
0,0.25,0.25,I cant believe brittana got divorced and now santana is married to quinn with 4 children,0.25,n
0,0.33,0.333333333,Jodie Foster was born 3 years after her parents divorced Her mother got pregnant when she stopped by her fathers house for child support,0.5,n
0,0.28,0.283333333,Had a dream i broke up with my gf married Diana had a kid divorced her became Iron Man got back with my girl Lmao,0.42,n
0,-0.15,0.15,DONT ASK PEOPLE WHY THEYVE CHANGED THEIR NAME its actually kinda rude I could have got divorced I could be hiding from an abusive ex,0.35,n
0,0.37,0.366666667,Ita a story about two people who find true love got married and eventually got divorced Psh,0.5,n
0,0.2,0.2,   so you got divorced 3 times Hahaha,0.4,n
0,0,0,white18 we got divorced,0,n
0,-0.32,0.316666667,its plenty of folks that got the ring got married and also got divorced or arent divorced but trapped in miserable marriages,0.42,n
0,-0.19,0.190104167,Now i understand why MehBeer got divorced  I feel so bad for Meher and Abeer They still love each other  To TaijiDie B Die,0.55,n
0,0.25,0.25,Nona believe it or not I have friend of my age who married and even got divorcedWhats that like then,0.25,n
0,0,0, got divorced 20 years ago and havent entertained the idea again,0,y
0,0,0,Once I met this dude that got divorced amp he told me it was cus the bitch was a bum all she was doing was living off him amp sitting at home,0,n
0,0.37,0.366666667, Im still with him 6 years later amp they got divorced a year into me seeing him so you never know  he does sound gorgeous ,0.43,n
0,0,0,Thank god my parents got divorced,0,n
0,0.1,0.1,Sister got divorced and they suddenly get the news that their mom is a lesbian Hahaha Fcked up gila movie ni ,0.45,n
0,0.13,0.125,clarey Funny you say divorce olympics in the 80s  My parents got divorced on the Forth of July back in 1989 and yes I did notice,0.5,n
0,-0.4,0.4, and poor leah just got divorced and she struggling with some issues,0.6,n
0,0.1,0.1,tbt  when sim hoya was a whiney baby now he got a son and was divorced  and is a whiney adult,0.3,n
0,0.4,0.4,I think its funny when people ask when my parents got divorced  never  They just never got married  Good choice too ,0.62,n
0,-0.75,0.75, on the flip my dad met Trump in 93 then my fam got divorced ,1,n
0,0.09,0.09375,so apparently yall got married and divorced and a lot of other things you guys entertain me so much hdjddjsksk,0.29,n
0,0.02,0.025,Bruh Im not the one who got married and divorced so why to am I in the mix of the co parenting shitthey need to get this shit together,0.53,n
0,1,1, happy birthday Also you got divorced Awwwww ,1,n
0,0.13,0.125,He obviously got nothing in their divorce amp part of the reason they divorced is because she was sleeping with another married man,0.38,n
0,0.25,0.25, i was so glad they got divorced I could finally go to sleep,1,n
0,0.13,0.125,my daily commute is 22mins longI got married in 1954 I work in automotive parts accessories and tire stores I am divorced ,0.13,y
0,0.75,0.75,If my parents got divorced I would be the happiest person ever Most get depressed but dude my life would be perfect,0.75,n
0,-0.14,0.1375,Like his past what if he was married  but got divorced because of his dark secret so he lived in the basement,0.4,n
0,-0.16,0.1625,Pops and Granny still kicking thsts crazy the only couple besides my aunt and uncle that got married and never divorced real shit,0.79,n
0,0,0, I know how you feel My parents almost got divorced several times,0,n
0,0,0,Giada and Bobby have to be dating since they both got divorced at the same time,0.13,n
0,0.13,0.125, youre the reason my parents got married youre also why they got divorced Were so SIMILAR,0.33,n
0,-0.2,0.2,My mom and dad were goals  up to were they got divorced and dont talk for shit,0.8,n
0,0.28,0.278645833, MY DAD IS RICH  but my momther got divorced and married a dude her same age w no money bye,0.38,n
0,-0.1,0.1, it was really interesting seeing who did what when I got divorced and things were really bad,0.58,y
0,0,0,   I was astounded when I got divorced  how ppl I had known independent of my ex like lifelong friends,0.13,y
0,0,0,mac we got divorced ,0,y
0,-0.5,0.5,Me amp Kirby got divorced Im so sad ,1,n
0,0.13,0.125,queen She was a former beauty queen married a multi millionaire got divorced and started a cat rescue home,0.13,n
0,0,0,Finally seeing Ted 2 and Johnny got divorced from Lori Whhhaaaaaattttt,1,n
0,-0.02,0.020833333,I was laid off from work I was naturalized in 1987 I am hard of hearing I was born in Asia I got married in 1960 I am divorced,0.4,y
0,0,0, is 2012 when u got divorced,0,n
0,-0.12,0.121212121, Im sorry to hear that Taiga said apologetically My parents got divorced when I was younger started a new family and ,0.48,n
0,0.13,0.125,I remember when I got married in Vegas I got divorced a month later NoRagrets,0.13,y
0,0.33,0.333333333, parents were married abt 6 years and wre divorced now soo i tthought  how many ppl got married and now s divorced in like,0.33,n
0,0,0,I feel like i just got divorced ,0,y
0,0,0,I never got a picture of my parents  brother and me when they were together after 8 years since they got divorced I finally got a picture,1,n
0,0.22,0.225, its like dad and dad got divorced Dads with another cool dude but I still miss old dad,0.43,n
0,0.2,0.2,Lmao when my bro got married Lasted a month before they got divorced  ,0.75,n
0,0.17,0.166666667,Niles Crane is a savage beyond savages Also the man got divorced got out the friend zone and married a hot English woman,0.37,n
0,0.25,0.25, My parents were divorced and I was devastated but after they got married again it seems like my life in turned around,0.25,n
0,0.29,0.285714286, You know you a lie amp youre trifling because yall got together right after me and him divorced,0.54,y
0,0,0,rathews when I got divorced my youngest son blamed himself He said if he only hadnt done some some things  Utter garbage,1,y
0,0,0,I got divorced in KKH I could use everyones support at this time,0,y
0,0,0,Yankee Doodle went to town to ride this chick named Joanie Wife got pissed divorced his ass and now gets alimony,0,n
0,0,0, they already got divorced once They should just do it again,0,n
0,0,0,My parents got divorced two years ago and my brother thought they were still together,0,n
0,0.23,0.234848485,This woman just got divorced 2 months ago and is pregnant by a new guy now,0.48,n
0,0.14,0.136363636,    ahahh new house new ip new xbox bahaha parents got divorced,0.45,n
0,0.2,0.2,bayss thanks Hayley Ily  Even though we got divorced like 5 years ago ,0.2,y
0,0.25,0.25,I work with a girl who was married at 21 amp got divorced Another one who was 18 married amp divorced,0.25,y
0,-0.5,0.5,in 20 yearsme got fired from job divorced from husband left with no food or money even with this 2015 has been the worst year ever,0.5,y
0,0.05,0.05,FAIR PRINCESS UEE MARRIED IDIOT KWANGSOO THEN THEY GOT GREEDY AND DIVORCED LMAOWHA T TH,0.65,n
0,-0.2,0.2,If you have divorced parents I feel bad for you sonI got 99 memories and all of them are fun,0.43,n
0,0.1,0.1,   guy in 40sampdivorced one lady felt he was too old and didnt like that he was divorcedshe got picked,0.2,n
0,0.04,0.0375,Wow some Famous guy tried getting at my mom when she first got divorced and she said he was ugly Mom his money isnt doe,0.83,n
0,0,0,  until they got divorced,0,n
0,0.2,0.2, When you and Lamar got divorced did he change your whole perspective on life If so why,0.4,n
0,0,0,I asked my dad if we could get a mini ramp in our back yard and he said yeah but then they got divorced,0,n
0,-0.13,0.125,Blake and Miranda got divorced and its not really a pretty one so dont see the he needs to give it time debate,1,n
0,0,0, oh uh if Reba amp Narvel got divorced who got yours amp Mirandas Labelswho keeps yall,0,n
0,0,0,He dedicated that song to all the niggas who got divorced by there wife,0,n
0,0.5,0.5,IWonTheJackpotAnd and got divorced winning,0.75,n
0,0.25,0.25,My boy told me with his first wife he was with her 3 years lived together got married and divorced within 8 months like damnnnn,0.29,n
0,0,0, gtand then she and her husband got divorced 2 years later HUFFS,0,n
0,1,1, HAHAHAHAHAHAHAH YES I DIVORCED WITH HIM SO U GOT HIM IJFEDJFJIDEJIFVID  ,1,y
0,0,0,babehh yeah my parents got divorced,0,n
0,0.4,0.4, we got married and eventually got divorced lmao but its ok with time i realized we werent meant to be in the first place,0.52,y
0,0.17,0.166666667,Last time I got married was in 1985 I work for a notforprofit organization I have been married twice I am divorced I Drive to work,0.19,y
0,0,0, the streets have been talking for a while but even if theyve got marital issues theyll never get divorced bc of their empire,0,n
0,0.46,0.459090909,  oh im more than okay I got a good new car and he got divorced again and works at a shoe store,0.51,n
0,0.8,0.8,My pops the guy to ask you why you and your husband got divorced  NoChill 100 lol,0.7,n
0,0.14,0.136666667,I dont have health insurance I am divorced I got married in 1967 I have a high school diploma I work for a private company,0.39,y
0,0,0,When ppl use Dinah and Oliver got divorced and Oliver ended up with Chloe in Smallville cards ,0,n
0,0,0,Dang Im just finding out nick cannon and Mariah Carey got divorced,0,n
0,0.55,0.55, wow sounds incredible i had a dream about going to Malaysia with my expartner taking a shower and then people got divorced,0.95,n
0,0,0, and my grandma just got divorced last month so I can understand whats going on,0.07,n
0,0.06,0.064285714,I dont know whats sadder the fact that Santa got divorced or that his bio now says that he is single and ready to Kringle,0.36,n
0,0.18,0.177272727,Unwed parents were once more likely to get divorced than couples who got married before having kids Not anymore a new study shows,0.46,n
0,0.13,0.125,I had a baby last year I work in miscellaneous manufacturing I am divorced I got married in 1985 I get to work around 655am,0.16,y
0,0,0,The fact i was 14 drinking wine after a break up acting like I just got divorced,0,n
0,0,0,People who got divorced in their 20s how does it feel,0,n
0,-0.75,0.75, you guys got divorced Aw ,1,n
0,0.6,0.6,PatSWEENEY she got divorced again Lmao,1,n
0,0.27,0.267857143,If i got married right now at 22 and divorced by like 26 or 28 Im never marrying again Im pimping hoeing for lifeI have no choice,0.39,n
0,0.25,0.25, death the FIRST time she got divorced and then remarried She knows nothing of what she speaks,0.33,n
0,0.15,0.15,Apparently me and  were married 4 years ago and we got divorced bc of   ,0.3,n
0,0.25,0.25,Scholar Johnson got divorced for her apostasy It looks like Kellys husband supports it I wonder how many he pushes her actually,0.3,n
0,0.4,0.4,Parents have been divorced for 10 plus years Dad got mom roses and a Bose sound speaker for her birthday Divorce goals,0.4,n
0,0.13,0.133333333, the man who allegedly got divorced over disagreement to send his son to a better school amp not local sink comprehensive GoodGrief,0.2,n
0,0.3,0.3,I applaud Bailon for being honest about her breakup  I remember being so embarrassed when I got divorced  but it was necessary,0.95,y
0,0.14,0.136363636,Mariah Carey just got divorced and she got a new man THAL,0.45,n
