,id,url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,now
0,681460224952119300,0.0,0.33,0.333333333333,The straw boss punch bowl about capybara diffluent2012 kentucky tilt pheidippides pregnant moment SirKVpdJG,0.5,The straw boss punch bowl about capybara diffluent-2012 kentucky tilt pheidippides pregnant moment: SirKVpdJG,"December 28, 2015"
0,681460203649277956,0.0,0.33,0.333333333333,Tracys pregnant,0.5,"""Tracy's pregnant""","December 28, 2015"
0,681460165221023744,0.0,-0.01,0.0077380952381,When was in college I told others that our classmate will get sick pregnant and stop schooling these all came true months later,0.5,When was in college  I told others that our classmate will get sick  pregnant and stop schooling  these all came true months later.,"December 28, 2015"
0,681460085911085056,0.0,0.08,0.0833333333333,Why is it when advertising nursing clothes the lady is always pregnant When youre not pregnant youre then therefore nursing,0.5,Why is it when advertising nursing clothes the lady is always pregnant? When yo're not pregnant yo're then therefore nursing..,"December 28, 2015"
0,681460224952119300,0.0,0.33,0.333333333333,The straw boss punch bowl about capybara diffluent2012 kentucky tilt pheidippides pregnant moment SirKVpdJG,0.5,The straw boss punch bowl about capybara diffluent-2012 kentucky tilt pheidippides pregnant moment: SirKVpdJG,"December 28, 2015"
0,681460203649277956,0.0,0.33,0.333333333333,Tracys pregnant,0.5,"""Tracy's pregnant""","December 28, 2015"
0,681460165221023744,0.0,-0.01,0.0077380952381,When was in college I told others that our classmate will get sick pregnant and stop schooling these all came true months later,0.5,When was in college  I told others that our classmate will get sick  pregnant and stop schooling  these all came true months later.,"December 28, 2015"
0,681460085911085056,0.0,0.08,0.0833333333333,Why is it when advertising nursing clothes the lady is always pregnant When youre not pregnant youre then therefore nursing,0.5,Why is it when advertising nursing clothes the lady is always pregnant? When yo're not pregnant yo're then therefore nursing..,"December 28, 2015"
0,681460265909628928,0.0,0.0,0.0,Didnt drink on Christmas Eve and my sister assumed I must be pregnant,0.0,Didn't drink on Christmas Eve and my sister assumed I must be pregnant😒😂,"December 28, 2015"
0,681460224952119300,0.0,0.33,0.333333333333,The straw boss punch bowl about capybara diffluent2012 kentucky tilt pheidippides pregnant moment SirKVpdJG,0.5,The straw boss punch bowl about capybara diffluent-2012 kentucky tilt pheidippides pregnant moment: SirKVpdJG,"December 28, 2015"
0,681460203649277956,0.0,0.33,0.333333333333,Tracys pregnant,0.5,"""Tracy's pregnant""","December 28, 2015"
0,681460302647435264,0.0,0.33,0.333333333333,Yall Im pregnant,0.5,Y'all I'm pregnant,"December 28, 2015"
0,681460265909628928,0.0,0.0,0.0,Didnt drink on Christmas Eve and my sister assumed I must be pregnant,0.0,Didn't drink on Christmas Eve and my sister assumed I must be pregnant😒😂,"December 28, 2015"
0,681460224952119300,0.0,0.33,0.333333333333,The straw boss punch bowl about capybara diffluent2012 kentucky tilt pheidippides pregnant moment SirKVpdJG,0.5,The straw boss punch bowl about capybara diffluent-2012 kentucky tilt pheidippides pregnant moment: SirKVpdJG,"December 28, 2015"
0,681460203649277956,0.0,0.33,0.333333333333,Tracys pregnant,0.5,"""Tracy's pregnant""","December 28, 2015"
0,681460346788253696,0.0,0.0,0.0,Admit it at some point in your life  you stock a ball up your shirt and pretended you were pregnant,0.0,Admit it  at some point in your life   you stock a ball up your shirt and pretended you were pregnant.😂👊💁,"December 28, 2015"
0,681460302647435264,0.0,0.33,0.333333333333,Yall Im pregnant,0.5,Y'all I'm pregnant,"December 28, 2015"
0,681460265909628928,0.0,0.0,0.0,Didnt drink on Christmas Eve and my sister assumed I must be pregnant,0.0,Didn't drink on Christmas Eve and my sister assumed I must be pregnant😒😂,"December 28, 2015"
0,681460224952119300,0.0,0.33,0.333333333333,The straw boss punch bowl about capybara diffluent2012 kentucky tilt pheidippides pregnant moment SirKVpdJG,0.5,The straw boss punch bowl about capybara diffluent-2012 kentucky tilt pheidippides pregnant moment: SirKVpdJG,"December 28, 2015"
0,681460203649277956,0.0,0.33,0.333333333333,Tracys pregnant,0.5,"""Tracy's pregnant""","December 28, 2015"
0,681460346788253696,0.0,0.0,0.0,Admit it at some point in your life  you stock a ball up your shirt and pretended you were pregnant,0.0,Admit it  at some point in your life   you stock a ball up your shirt and pretended you were pregnant.😂👊💁,"December 28, 2015"
0,681460302647435264,0.0,0.33,0.333333333333,Yall Im pregnant,0.5,Y'all I'm pregnant,"December 28, 2015"
0,681460265909628928,0.0,0.0,0.0,Didnt drink on Christmas Eve and my sister assumed I must be pregnant,0.0,Didn't drink on Christmas Eve and my sister assumed I must be pregnant😒😂,"December 28, 2015"
0,681460224952119300,0.0,0.33,0.333333333333,The straw boss punch bowl about capybara diffluent2012 kentucky tilt pheidippides pregnant moment SirKVpdJG,0.5,The straw boss punch bowl about capybara diffluent-2012 kentucky tilt pheidippides pregnant moment: SirKVpdJG,"December 28, 2015"
0,681460400190173184,0.0,-0.07,0.0722222222222, I dont see the issue with an unmarried couple planning a child I hate the get her pregnant first mentality though,0.58,"@SideEyeQueen I don't see the issue with an unmarried couple planning a child. I hate the ""get her pregnant first"" mentality though.","December 28, 2015"
0,681460382418993152,0.0,0.33,0.333333333333,Mo let me get you pregnant,0.5,@__Mo let me get you pregnant,"December 28, 2015"
0,681460346788253696,0.0,0.0,0.0,Admit it at some point in your life  you stock a ball up your shirt and pretended you were pregnant,0.0,Admit it  at some point in your life   you stock a ball up your shirt and pretended you were pregnant.😂👊💁,"December 28, 2015"
0,681460302647435264,0.0,0.33,0.333333333333,Yall Im pregnant,0.5,Y'all I'm pregnant,"December 28, 2015"
0,681460265909628928,0.0,0.0,0.0,Didnt drink on Christmas Eve and my sister assumed I must be pregnant,0.0,Didn't drink on Christmas Eve and my sister assumed I must be pregnant😒😂,"December 28, 2015"
0,681460400190173184,0.0,-0.07,0.0722222222222, I dont see the issue with an unmarried couple planning a child I hate the get her pregnant first mentality though,0.58,"@SideEyeQueen I don't see the issue with an unmarried couple planning a child. I hate the ""get her pregnant first"" mentality though.","December 28, 2015"
0,681460382418993152,0.0,0.33,0.333333333333,Mo let me get you pregnant,0.5,@__Mo let me get you pregnant,"December 28, 2015"
0,681460346788253696,0.0,0.0,0.0,Admit it at some point in your life  you stock a ball up your shirt and pretended you were pregnant,0.0,Admit it  at some point in your life   you stock a ball up your shirt and pretended you were pregnant.😂👊💁,"December 28, 2015"
0,681460302647435264,0.0,0.33,0.333333333333,Yall Im pregnant,0.5,Y'all I'm pregnant,"December 28, 2015"
0,681460449876000768,0.0,-0.19,0.191666666667,I hate a everytime I turn around somebody pregnant imma just stop turning around bitch like WYM How you think your thot ass got here,0.7,"I hate a ""everytime I turn around somebody pregnant  imma just stop turning around"" bitch  like WYM? How you think your thot ass got here?!","December 28, 2015"
0,681460400190173184,0.0,-0.07,0.0722222222222, I dont see the issue with an unmarried couple planning a child I hate the get her pregnant first mentality though,0.58,"@SideEyeQueen I don't see the issue with an unmarried couple planning a child. I hate the ""get her pregnant first"" mentality though.","December 28, 2015"
0,681460382418993152,0.0,0.33,0.333333333333,Mo let me get you pregnant,0.5,@__Mo let me get you pregnant,"December 28, 2015"
0,681460346788253696,0.0,0.0,0.0,Admit it at some point in your life  you stock a ball up your shirt and pretended you were pregnant,0.0,Admit it  at some point in your life   you stock a ball up your shirt and pretended you were pregnant.😂👊💁,"December 28, 2015"
0,681460302647435264,0.0,0.33,0.333333333333,Yall Im pregnant,0.5,Y'all I'm pregnant,"December 28, 2015"
0,681460460688949248,0.0,0.0,0.0, I feel pregnanthmmmmm so whos the daddy,0.0,"""@azeezatuu: I feel pregnant����""hmmmmm so who's the daddy","December 28, 2015"
0,681460449876000768,0.0,-0.19,0.191666666667,I hate a everytime I turn around somebody pregnant imma just stop turning around bitch like WYM How you think your thot ass got here,0.7,"I hate a ""everytime I turn around somebody pregnant  imma just stop turning around"" bitch  like WYM? How you think your thot ass got here?!","December 28, 2015"
0,681460400190173184,0.0,-0.07,0.0722222222222, I dont see the issue with an unmarried couple planning a child I hate the get her pregnant first mentality though,0.58,"@SideEyeQueen I don't see the issue with an unmarried couple planning a child. I hate the ""get her pregnant first"" mentality though.","December 28, 2015"
0,681460382418993152,0.0,0.33,0.333333333333,Mo let me get you pregnant,0.5,@__Mo let me get you pregnant,"December 28, 2015"
0,681460499385483265,0.0,0.33,0.333333333333, I couldnt even stand for a hr while I was pregnant,0.5,@GorgeousCamry_ I couldn't even stand for a hr while I was pregnant,"December 28, 2015"
0,681460460688949248,0.0,0.0,0.0, I feel pregnanthmmmmm so whos the daddy,0.0,"""@azeezatuu: I feel pregnant����""hmmmmm so who's the daddy","December 28, 2015"
0,681460449876000768,0.0,-0.19,0.191666666667,I hate a everytime I turn around somebody pregnant imma just stop turning around bitch like WYM How you think your thot ass got here,0.7,"I hate a ""everytime I turn around somebody pregnant  imma just stop turning around"" bitch  like WYM? How you think your thot ass got here?!","December 28, 2015"
0,681460531757232128,0.0,0.33,0.333333333333,You cant spell Latina without getting them pregnant,0.5,You can't spell Latina without getting them pregnant,"December 28, 2015"
0,681460499385483265,0.0,0.33,0.333333333333, I couldnt even stand for a hr while I was pregnant,0.5,@GorgeousCamry_ I couldn't even stand for a hr while I was pregnant,"December 28, 2015"
0,681460460688949248,0.0,0.0,0.0, I feel pregnanthmmmmm so whos the daddy,0.0,"""@azeezatuu: I feel pregnant����""hmmmmm so who's the daddy","December 28, 2015"
0,681460449876000768,0.0,-0.19,0.191666666667,I hate a everytime I turn around somebody pregnant imma just stop turning around bitch like WYM How you think your thot ass got here,0.7,"I hate a ""everytime I turn around somebody pregnant  imma just stop turning around"" bitch  like WYM? How you think your thot ass got here?!","December 28, 2015"
0,681460531757232128,0.0,0.33,0.333333333333,You cant spell Latina without getting them pregnant,0.5,You can't spell Latina without getting them pregnant,"December 28, 2015"
0,681460499385483265,0.0,0.33,0.333333333333, I couldnt even stand for a hr while I was pregnant,0.5,@GorgeousCamry_ I couldn't even stand for a hr while I was pregnant,"December 28, 2015"
0,681460460688949248,0.0,0.0,0.0, I feel pregnanthmmmmm so whos the daddy,0.0,"""@azeezatuu: I feel pregnant����""hmmmmm so who's the daddy","December 28, 2015"
0,681460449876000768,0.0,-0.19,0.191666666667,I hate a everytime I turn around somebody pregnant imma just stop turning around bitch like WYM How you think your thot ass got here,0.7,"I hate a ""everytime I turn around somebody pregnant  imma just stop turning around"" bitch  like WYM? How you think your thot ass got here?!","December 28, 2015"
0,681460531757232128,0.0,0.33,0.333333333333,You cant spell Latina without getting them pregnant,0.5,You can't spell Latina without getting them pregnant,"December 28, 2015"
0,681460499385483265,0.0,0.33,0.333333333333, I couldnt even stand for a hr while I was pregnant,0.5,@GorgeousCamry_ I couldn't even stand for a hr while I was pregnant,"December 28, 2015"
0,681460460688949248,0.0,0.0,0.0, I feel pregnanthmmmmm so whos the daddy,0.0,"""@azeezatuu: I feel pregnant����""hmmmmm so who's the daddy","December 28, 2015"
0,681460531757232128,0.0,0.33,0.333333333333,You cant spell Latina without getting them pregnant,0.5,You can't spell Latina without getting them pregnant,"December 28, 2015"
0,681460499385483265,0.0,0.33,0.333333333333, I couldnt even stand for a hr while I was pregnant,0.5,@GorgeousCamry_ I couldn't even stand for a hr while I was pregnant,"December 28, 2015"
0,681460460688949248,0.0,0.0,0.0, I feel pregnanthmmmmm so whos the daddy,0.0,"""@azeezatuu: I feel pregnant����""hmmmmm so who's the daddy","December 28, 2015"
0,681460531757232128,0.0,0.33,0.333333333333,You cant spell Latina without getting them pregnant,0.5,You can't spell Latina without getting them pregnant,"December 28, 2015"
0,681460499385483265,0.0,0.33,0.333333333333, I couldnt even stand for a hr while I was pregnant,0.5,@GorgeousCamry_ I couldn't even stand for a hr while I was pregnant,"December 28, 2015"
0,681460531757232128,0.0,0.33,0.333333333333,You cant spell Latina without getting them pregnant,0.5,You can't spell Latina without getting them pregnant,"December 28, 2015"
0,681460499385483265,0.0,0.33,0.333333333333, I couldnt even stand for a hr while I was pregnant,0.5,@GorgeousCamry_ I couldn't even stand for a hr while I was pregnant,"December 28, 2015"
0,681460531757232128,0.0,0.33,0.333333333333,You cant spell Latina without getting them pregnant,0.5,You can't spell Latina without getting them pregnant,"December 28, 2015"
0,681460711881453568,0.0,0.33,0.333333333333,I need a woman that can work for me take care of me get us a house make all the money and get me pregnant,0.5,I need a woman that can work for me  take care of me  get us a house  make all the money  and get me pregnant,"December 28, 2015"
0,681460531757232128,0.0,0.33,0.333333333333,You cant spell Latina without getting them pregnant,0.5,You can't spell Latina without getting them pregnant,"December 28, 2015"
0,681460753157718016,0.0,0.18,0.183333333333,when i insinuated that i wasnt really into the whole get pregnant thing i physically saw my aunt lose faith in me,0.31,"when i insinuated that i wasn't really into the whole ""get pregnant"" thing  i physically saw my aunt lose faith in me","December 28, 2015"
0,681460711881453568,0.0,0.33,0.333333333333,I need a woman that can work for me take care of me get us a house make all the money and get me pregnant,0.5,I need a woman that can work for me  take care of me  get us a house  make all the money  and get me pregnant,"December 28, 2015"
0,681460531757232128,0.0,0.33,0.333333333333,You cant spell Latina without getting them pregnant,0.5,You can't spell Latina without getting them pregnant,"December 28, 2015"
0,681460787924185089,0.0,0.33,0.333333333333,Boom pregnant TeamBTS SOOMPIAWARDS2015 ,0.5,"Boom pregnant
 #TeamBTS #SOOMPIAWARDS2015 https://t.co/PnnOa5kwLO","December 28, 2015"
0,681460770836578304,0.0,0.08,0.0814814814815,Trying to boil down Canadas top 10 racist incidents of 2015 is harder than I thoughtPregnant Muslim hijab attack Racist Ottawa graffiti,0.26,Trying to boil down Canada's top 10 racist incidents of 2015 is harder than I thought.Pregnant Muslim hijab attack? Racist Ottawa graffiti?,"December 28, 2015"
0,681460753157718016,0.0,0.18,0.183333333333,when i insinuated that i wasnt really into the whole get pregnant thing i physically saw my aunt lose faith in me,0.31,"when i insinuated that i wasn't really into the whole ""get pregnant"" thing  i physically saw my aunt lose faith in me","December 28, 2015"
0,681460711881453568,0.0,0.33,0.333333333333,I need a woman that can work for me take care of me get us a house make all the money and get me pregnant,0.5,I need a woman that can work for me  take care of me  get us a house  make all the money  and get me pregnant,"December 28, 2015"
0,681460787924185089,0.0,0.33,0.333333333333,Boom pregnant TeamBTS SOOMPIAWARDS2015 ,0.5,"Boom pregnant
 #TeamBTS #SOOMPIAWARDS2015 https://t.co/PnnOa5kwLO","December 28, 2015"
0,681460770836578304,0.0,0.08,0.0814814814815,Trying to boil down Canadas top 10 racist incidents of 2015 is harder than I thoughtPregnant Muslim hijab attack Racist Ottawa graffiti,0.26,Trying to boil down Canada's top 10 racist incidents of 2015 is harder than I thought.Pregnant Muslim hijab attack? Racist Ottawa graffiti?,"December 28, 2015"
0,681460753157718016,0.0,0.18,0.183333333333,when i insinuated that i wasnt really into the whole get pregnant thing i physically saw my aunt lose faith in me,0.31,"when i insinuated that i wasn't really into the whole ""get pregnant"" thing  i physically saw my aunt lose faith in me","December 28, 2015"
0,681460711881453568,0.0,0.33,0.333333333333,I need a woman that can work for me take care of me get us a house make all the money and get me pregnant,0.5,I need a woman that can work for me  take care of me  get us a house  make all the money  and get me pregnant,"December 28, 2015"
0,681460841976213505,0.0,0.33,0.333333333333, hftt are you PREGNANT  WHOS THAT  WHOS THAT UNLUCKY BOY ,0.5,@syofgg90_ hftt  are you PREGNANT ??? WHOS THAT ?? WHOS THAT UNLUCKY BOY ?,"December 28, 2015"
0,681460787924185089,0.0,0.33,0.333333333333,Boom pregnant TeamBTS SOOMPIAWARDS2015 ,0.5,"Boom pregnant
 #TeamBTS #SOOMPIAWARDS2015 https://t.co/PnnOa5kwLO","December 28, 2015"
0,681460770836578304,0.0,0.08,0.0814814814815,Trying to boil down Canadas top 10 racist incidents of 2015 is harder than I thoughtPregnant Muslim hijab attack Racist Ottawa graffiti,0.26,Trying to boil down Canada's top 10 racist incidents of 2015 is harder than I thought.Pregnant Muslim hijab attack? Racist Ottawa graffiti?,"December 28, 2015"
0,681460753157718016,0.0,0.18,0.183333333333,when i insinuated that i wasnt really into the whole get pregnant thing i physically saw my aunt lose faith in me,0.31,"when i insinuated that i wasn't really into the whole ""get pregnant"" thing  i physically saw my aunt lose faith in me","December 28, 2015"
0,681460841976213505,0.0,0.33,0.333333333333, hftt are you PREGNANT  WHOS THAT  WHOS THAT UNLUCKY BOY ,0.5,@syofgg90_ hftt  are you PREGNANT ??? WHOS THAT ?? WHOS THAT UNLUCKY BOY ?,"December 28, 2015"
0,681460787924185089,0.0,0.33,0.333333333333,Boom pregnant TeamBTS SOOMPIAWARDS2015 ,0.5,"Boom pregnant
 #TeamBTS #SOOMPIAWARDS2015 https://t.co/PnnOa5kwLO","December 28, 2015"
0,681460887056678913,0.0,0.38,0.375,  Dont feel pregnantobama and Hillary are doing their level best to destroy the Planet,0.15,@TeaPartyOrg @GAAnnieLonden Don't feel pregnant!obama and Hillary are doing their level best to destroy the Planet!,"December 28, 2015"
0,681460841976213505,0.0,0.33,0.333333333333, hftt are you PREGNANT  WHOS THAT  WHOS THAT UNLUCKY BOY ,0.5,@syofgg90_ hftt  are you PREGNANT ??? WHOS THAT ?? WHOS THAT UNLUCKY BOY ?,"December 28, 2015"
0,681460787924185089,0.0,0.33,0.333333333333,Boom pregnant TeamBTS SOOMPIAWARDS2015 ,0.5,"Boom pregnant
 #TeamBTS #SOOMPIAWARDS2015 https://t.co/PnnOa5kwLO","December 28, 2015"
0,681460887056678913,0.0,0.38,0.375,  Dont feel pregnantobama and Hillary are doing their level best to destroy the Planet,0.15,@TeaPartyOrg @GAAnnieLonden Don't feel pregnant!obama and Hillary are doing their level best to destroy the Planet!,"December 28, 2015"
0,681460841976213505,0.0,0.33,0.333333333333, hftt are you PREGNANT  WHOS THAT  WHOS THAT UNLUCKY BOY ,0.5,@syofgg90_ hftt  are you PREGNANT ??? WHOS THAT ?? WHOS THAT UNLUCKY BOY ?,"December 28, 2015"
0,681460787924185089,0.0,0.33,0.333333333333,Boom pregnant TeamBTS SOOMPIAWARDS2015 ,0.5,"Boom pregnant
 #TeamBTS #SOOMPIAWARDS2015 https://t.co/PnnOa5kwLO","December 28, 2015"
0,681460952248791045,0.0,0.21,0.211111111111, MommyMonday messy house frazzled  cute nude pregnant babe,0.63,"“@YourTXGent: #MommyMonday 
#messy #house #frazzled
. https://t.co/sATVEoFYL0” cute #nude #pregnant babe","December 28, 2015"
0,681460887056678913,0.0,0.38,0.375,  Dont feel pregnantobama and Hillary are doing their level best to destroy the Planet,0.15,@TeaPartyOrg @GAAnnieLonden Don't feel pregnant!obama and Hillary are doing their level best to destroy the Planet!,"December 28, 2015"
0,681460841976213505,0.0,0.33,0.333333333333, hftt are you PREGNANT  WHOS THAT  WHOS THAT UNLUCKY BOY ,0.5,@syofgg90_ hftt  are you PREGNANT ??? WHOS THAT ?? WHOS THAT UNLUCKY BOY ?,"December 28, 2015"
0,681460952248791045,0.0,0.21,0.211111111111, MommyMonday messy house frazzled  cute nude pregnant babe,0.63,"“@YourTXGent: #MommyMonday 
#messy #house #frazzled
. https://t.co/sATVEoFYL0” cute #nude #pregnant babe","December 28, 2015"
0,681460887056678913,0.0,0.38,0.375,  Dont feel pregnantobama and Hillary are doing their level best to destroy the Planet,0.15,@TeaPartyOrg @GAAnnieLonden Don't feel pregnant!obama and Hillary are doing their level best to destroy the Planet!,"December 28, 2015"
0,681460841976213505,0.0,0.33,0.333333333333, hftt are you PREGNANT  WHOS THAT  WHOS THAT UNLUCKY BOY ,0.5,@syofgg90_ hftt  are you PREGNANT ??? WHOS THAT ?? WHOS THAT UNLUCKY BOY ?,"December 28, 2015"
0,681460952248791045,0.0,0.21,0.211111111111, MommyMonday messy house frazzled  cute nude pregnant babe,0.63,"“@YourTXGent: #MommyMonday 
#messy #house #frazzled
. https://t.co/sATVEoFYL0” cute #nude #pregnant babe","December 28, 2015"
0,681460887056678913,0.0,0.38,0.375,  Dont feel pregnantobama and Hillary are doing their level best to destroy the Planet,0.15,@TeaPartyOrg @GAAnnieLonden Don't feel pregnant!obama and Hillary are doing their level best to destroy the Planet!,"December 28, 2015"
0,681460841976213505,0.0,0.33,0.333333333333, hftt are you PREGNANT  WHOS THAT  WHOS THAT UNLUCKY BOY ,0.5,@syofgg90_ hftt  are you PREGNANT ??? WHOS THAT ?? WHOS THAT UNLUCKY BOY ?,"December 28, 2015"
0,681461021610012672,0.0,-0.09,0.0888888888889,Do people not realize how exhausting it is to be pregnant Like damn I just gained 40 lbs I wanna sleep and not do shit,0.6,Do people not realize how exhausting it is to be pregnant? Like damn I just gained 40 lbs  I wanna sleep and not do shit,"December 28, 2015"
0,681460952248791045,0.0,0.21,0.211111111111, MommyMonday messy house frazzled  cute nude pregnant babe,0.63,"“@YourTXGent: #MommyMonday 
#messy #house #frazzled
. https://t.co/sATVEoFYL0” cute #nude #pregnant babe","December 28, 2015"
0,681460887056678913,0.0,0.38,0.375,  Dont feel pregnantobama and Hillary are doing their level best to destroy the Planet,0.15,@TeaPartyOrg @GAAnnieLonden Don't feel pregnant!obama and Hillary are doing their level best to destroy the Planet!,"December 28, 2015"
0,681461021610012672,0.0,-0.09,0.0888888888889,Do people not realize how exhausting it is to be pregnant Like damn I just gained 40 lbs I wanna sleep and not do shit,0.6,Do people not realize how exhausting it is to be pregnant? Like damn I just gained 40 lbs  I wanna sleep and not do shit,"December 28, 2015"
0,681460952248791045,0.0,0.21,0.211111111111, MommyMonday messy house frazzled  cute nude pregnant babe,0.63,"“@YourTXGent: #MommyMonday 
#messy #house #frazzled
. https://t.co/sATVEoFYL0” cute #nude #pregnant babe","December 28, 2015"
0,681460887056678913,0.0,0.38,0.375,  Dont feel pregnantobama and Hillary are doing their level best to destroy the Planet,0.15,@TeaPartyOrg @GAAnnieLonden Don't feel pregnant!obama and Hillary are doing their level best to destroy the Planet!,"December 28, 2015"
0,681461021610012672,0.0,-0.09,0.0888888888889,Do people not realize how exhausting it is to be pregnant Like damn I just gained 40 lbs I wanna sleep and not do shit,0.6,Do people not realize how exhausting it is to be pregnant? Like damn I just gained 40 lbs  I wanna sleep and not do shit,"December 28, 2015"
0,681460952248791045,0.0,0.21,0.211111111111, MommyMonday messy house frazzled  cute nude pregnant babe,0.63,"“@YourTXGent: #MommyMonday 
#messy #house #frazzled
. https://t.co/sATVEoFYL0” cute #nude #pregnant babe","December 28, 2015"
0,681460887056678913,0.0,0.38,0.375,  Dont feel pregnantobama and Hillary are doing their level best to destroy the Planet,0.15,@TeaPartyOrg @GAAnnieLonden Don't feel pregnant!obama and Hillary are doing their level best to destroy the Planet!,"December 28, 2015"
0,681461113263927296,0.0,0.33,0.333333333333,I despise men who not wanting children get someone pregnant and then run off leaving the woman with the baby,0.5,I despise men who  not wanting children  get someone pregnant and then run off leaving the woman with the baby,"December 28, 2015"
0,681461021610012672,0.0,-0.09,0.0888888888889,Do people not realize how exhausting it is to be pregnant Like damn I just gained 40 lbs I wanna sleep and not do shit,0.6,Do people not realize how exhausting it is to be pregnant? Like damn I just gained 40 lbs  I wanna sleep and not do shit,"December 28, 2015"
0,681461113263927296,0.0,0.33,0.333333333333,I despise men who not wanting children get someone pregnant and then run off leaving the woman with the baby,0.5,I despise men who  not wanting children  get someone pregnant and then run off leaving the woman with the baby,"December 28, 2015"
0,681461021610012672,0.0,-0.09,0.0888888888889,Do people not realize how exhausting it is to be pregnant Like damn I just gained 40 lbs I wanna sleep and not do shit,0.6,Do people not realize how exhausting it is to be pregnant? Like damn I just gained 40 lbs  I wanna sleep and not do shit,"December 28, 2015"
0,681461113263927296,0.0,0.33,0.333333333333,I despise men who not wanting children get someone pregnant and then run off leaving the woman with the baby,0.5,I despise men who  not wanting children  get someone pregnant and then run off leaving the woman with the baby,"December 28, 2015"
0,681461021610012672,0.0,-0.09,0.0888888888889,Do people not realize how exhausting it is to be pregnant Like damn I just gained 40 lbs I wanna sleep and not do shit,0.6,Do people not realize how exhausting it is to be pregnant? Like damn I just gained 40 lbs  I wanna sleep and not do shit,"December 28, 2015"
0,681461113263927296,0.0,0.33,0.333333333333,I despise men who not wanting children get someone pregnant and then run off leaving the woman with the baby,0.5,I despise men who  not wanting children  get someone pregnant and then run off leaving the woman with the baby,"December 28, 2015"
0,681461021610012672,0.0,-0.09,0.0888888888889,Do people not realize how exhausting it is to be pregnant Like damn I just gained 40 lbs I wanna sleep and not do shit,0.6,Do people not realize how exhausting it is to be pregnant? Like damn I just gained 40 lbs  I wanna sleep and not do shit,"December 28, 2015"
0,681461229974589441,0.0,-0.22,0.222222222222,WTF I KNEW SHE  WAS PREGNANT BUT WTF GMA GIRL ON KATHY AND HODA,0.83,WTF I KNEW SHE  WAS PREGNANT BUT WTF #GMA GIRL ON KATHY AND HODA,"December 28, 2015"
0,681461113263927296,0.0,0.33,0.333333333333,I despise men who not wanting children get someone pregnant and then run off leaving the woman with the baby,0.5,I despise men who  not wanting children  get someone pregnant and then run off leaving the woman with the baby,"December 28, 2015"
0,681461235716599808,0.0,0.28,0.277777777778,USAfricaBF Topics Last nights RHOA featured pregnant Kandi and precious foreverourb  ,0.52,#USAfricaBF Topics: Last night's #RHOA featured pregnant Kandi and precious  forever-our-b… https://t.co/rpIQ1MQgfs https://t.co/p3aerj9Yja,"December 28, 2015"
0,681461229974589441,0.0,-0.22,0.222222222222,WTF I KNEW SHE  WAS PREGNANT BUT WTF GMA GIRL ON KATHY AND HODA,0.83,WTF I KNEW SHE  WAS PREGNANT BUT WTF #GMA GIRL ON KATHY AND HODA,"December 28, 2015"
0,681461235716599808,0.0,0.28,0.277777777778,USAfricaBF Topics Last nights RHOA featured pregnant Kandi and precious foreverourb  ,0.52,#USAfricaBF Topics: Last night's #RHOA featured pregnant Kandi and precious  forever-our-b… https://t.co/rpIQ1MQgfs https://t.co/p3aerj9Yja,"December 28, 2015"
0,681461229974589441,0.0,-0.22,0.222222222222,WTF I KNEW SHE  WAS PREGNANT BUT WTF GMA GIRL ON KATHY AND HODA,0.83,WTF I KNEW SHE  WAS PREGNANT BUT WTF #GMA GIRL ON KATHY AND HODA,"December 28, 2015"
0,681461235716599808,0.0,0.28,0.277777777778,USAfricaBF Topics Last nights RHOA featured pregnant Kandi and precious foreverourb  ,0.52,#USAfricaBF Topics: Last night's #RHOA featured pregnant Kandi and precious  forever-our-b… https://t.co/rpIQ1MQgfs https://t.co/p3aerj9Yja,"December 28, 2015"
0,681461229974589441,0.0,-0.22,0.222222222222,WTF I KNEW SHE  WAS PREGNANT BUT WTF GMA GIRL ON KATHY AND HODA,0.83,WTF I KNEW SHE  WAS PREGNANT BUT WTF #GMA GIRL ON KATHY AND HODA,"December 28, 2015"
0,681461338409799680,0.0,-0.13,0.133333333333,For a pregnant person my sleep schedule is so fucked,0.6,For a pregnant person my sleep schedule is so fucked,"December 28, 2015"
0,681461235716599808,0.0,0.28,0.277777777778,USAfricaBF Topics Last nights RHOA featured pregnant Kandi and precious foreverourb  ,0.52,#USAfricaBF Topics: Last night's #RHOA featured pregnant Kandi and precious  forever-our-b… https://t.co/rpIQ1MQgfs https://t.co/p3aerj9Yja,"December 28, 2015"
0,681461229974589441,0.0,-0.22,0.222222222222,WTF I KNEW SHE  WAS PREGNANT BUT WTF GMA GIRL ON KATHY AND HODA,0.83,WTF I KNEW SHE  WAS PREGNANT BUT WTF #GMA GIRL ON KATHY AND HODA,"December 28, 2015"
0,681461338409799680,0.0,-0.13,0.133333333333,For a pregnant person my sleep schedule is so fucked,0.6,For a pregnant person my sleep schedule is so fucked,"December 28, 2015"
0,681461235716599808,0.0,0.28,0.277777777778,USAfricaBF Topics Last nights RHOA featured pregnant Kandi and precious foreverourb  ,0.52,#USAfricaBF Topics: Last night's #RHOA featured pregnant Kandi and precious  forever-our-b… https://t.co/rpIQ1MQgfs https://t.co/p3aerj9Yja,"December 28, 2015"
